Unnamed: 0;ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow
2022-01-01 00:00:00;0.0;0.0;0.0;3.03;93.92;3.57;
2022-01-01 01:00:00;0.0;0.0;0.0;2.72;94.3;3.32;
2022-01-01 02:00:00;0.0;0.0;0.0;2.4;94.69;3.08;
2022-01-01 03:00:00;0.0;0.0;0.0;2.08;95.08;2.83;
2022-01-01 04:00:00;0.0;0.0;0.0;1.77;95.47;2.58;
2022-01-01 05:00:00;0.0;0.0;0.0;1.45;95.86;2.33;
2022-01-01 06:00:00;0.0;0.0;0.0;1.14;96.24;2.09;
2022-01-01 07:00:00;0.0;0.0;0.0;0.82;96.63;1.84;
2022-01-01 08:00:00;2.0;0.0;2.0;0.82;95.65;2.14;
2022-01-01 09:00:00;53.0;20.89;50.0;1.43;92.05;1.72;
2022-01-01 10:00:00;100.0;40.58;91.0;2.49;88.65;1.66;
2022-01-01 11:00:00;166.0;162.82;123.0;3.61;82.25;1.93;
2022-01-01 12:00:00;207.0;366.21;109.0;4.58;79.3;2.41;
2022-01-01 13:00:00;90.0;17.23;86.0;5.17;76.4;2.83;
2022-01-01 14:00:00;56.0;12.5;54.0;5.4;76.5;2.83;
2022-01-01 15:00:00;18.0;35.58;16.0;4.88;79.35;2.34;
2022-01-01 16:00:00;0.0;0.0;0.0;3.86;88.75;2.41;
2022-01-01 17:00:00;0.0;0.0;0.0;3.48;88.75;2.55;
2022-01-01 18:00:00;0.0;0.0;0.0;3.02;92.15;2.62;
2022-01-01 19:00:00;0.0;0.0;0.0;2.46;92.15;2.62;
2022-01-01 20:00:00;0.0;0.0;0.0;2.34;95.65;2.76;
2022-01-01 21:00:00;0.0;0.0;0.0;2.19;95.65;2.55;
2022-01-01 22:00:00;0.0;0.0;0.0;2.21;95.65;2.41;
2022-01-01 23:00:00;0.0;0.0;0.0;2.29;95.65;2.0;
2022-01-02 00:00:00;0.0;0.0;0.0;2.38;92.15;2.21;
2022-01-02 01:00:00;0.0;0.0;0.0;2.54;92.15;2.34;
2022-01-02 02:00:00;0.0;0.0;0.0;2.77;95.7;2.14;
2022-01-02 03:00:00;0.0;0.0;0.0;2.99;92.15;2.21;
2022-01-02 04:00:00;0.0;0.0;0.0;3.24;95.7;2.41;
2022-01-02 05:00:00;0.0;0.0;0.0;3.57;92.15;2.55;
2022-01-02 06:00:00;0.0;0.0;0.0;3.9;92.2;2.62;
2022-01-02 07:00:00;0.0;0.0;0.0;2.99;92.15;2.62;
2022-01-02 08:00:00;2.0;0.0;2.0;3.2;95.7;2.76;
2022-01-02 09:00:00;41.0;6.93;40.0;3.81;95.7;2.9;
2022-01-02 10:00:00;55.0;0.0;55.0;4.48;92.25;2.9;
2022-01-02 11:00:00;77.0;0.0;77.0;5.31;92.25;2.97;
2022-01-02 12:00:00;80.0;0.0;80.0;6.04;88.95;3.86;
2022-01-02 13:00:00;72.0;4.27;71.0;6.51;89.0;3.79;
2022-01-02 14:00:00;63.0;24.69;59.0;6.75;92.35;4.0;
2022-01-02 15:00:00;7.0;0.0;7.0;6.73;92.35;4.14;
2022-01-02 16:00:00;0.0;0.0;0.0;6.68;92.35;4.28;
2022-01-02 17:00:00;0.0;0.0;0.0;6.76;95.8;4.55;
2022-01-02 18:00:00;0.0;0.0;0.0;6.95;92.35;4.62;
2022-01-02 19:00:00;0.0;0.0;0.0;6.96;92.35;4.76;
2022-01-02 20:00:00;0.0;0.0;0.0;7.32;92.35;5.24;
2022-01-02 21:00:00;0.0;0.0;0.0;7.65;92.4;5.31;
2022-01-02 22:00:00;0.0;0.0;0.0;7.92;92.4;5.31;
2022-01-02 23:00:00;0.0;0.0;0.0;8.12;92.4;5.52;
2022-01-03 00:00:00;0.0;0.0;0.0;8.38;95.8;5.79;
2022-01-03 01:00:00;0.0;0.0;0.0;8.53;92.4;5.72;
2022-01-03 02:00:00;0.0;0.0;0.0;8.58;92.4;5.59;
2022-01-03 03:00:00;0.0;0.0;0.0;8.53;92.4;5.45;
2022-01-03 04:00:00;0.0;0.0;0.0;8.4;92.4;5.45;
2022-01-03 05:00:00;0.0;0.0;0.0;8.37;92.4;5.52;
2022-01-03 06:00:00;0.0;0.0;0.0;8.48;89.1;5.72;
2022-01-03 07:00:00;0.0;0.0;0.0;9.21;92.45;6.21;
2022-01-03 08:00:00;2.0;0.0;2.0;9.4;92.45;6.55;
2022-01-03 09:00:00;11.0;0.0;11.0;9.71;89.15;6.62;
2022-01-03 10:00:00;45.0;0.0;45.0;10.11;86.0;7.1;
2022-01-03 11:00:00;60.0;0.0;60.0;10.32;86.0;7.38;
2022-01-03 12:00:00;88.0;3.69;87.0;10.19;86.0;7.1;
2022-01-03 13:00:00;43.0;0.0;43.0;9.93;86.0;6.41;
2022-01-03 14:00:00;40.0;0.0;40.0;9.61;89.15;5.79;
2022-01-03 15:00:00;26.0;115.38;19.0;8.91;95.85;5.38;
2022-01-03 16:00:00;0.0;0.0;0.0;8.21;92.4;5.1;
2022-01-03 17:00:00;0.0;0.0;0.0;7.61;85.85;4.62;
2022-01-03 18:00:00;0.0;0.0;0.0;7.29;82.65;3.86;
2022-01-03 19:00:00;0.0;0.0;0.0;6.91;82.65;3.66;
2022-01-03 20:00:00;0.0;0.0;0.0;6.13;85.7;3.38;
2022-01-03 21:00:00;0.0;0.0;0.0;5.54;85.65;3.03;
2022-01-03 22:00:00;0.0;0.0;0.0;4.67;88.85;2.97;
2022-01-03 23:00:00;0.0;0.0;0.0;4.25;88.8;3.17;
2022-01-04 00:00:00;0.0;0.0;0.0;3.88;88.8;3.24;
2022-01-04 01:00:00;0.0;0.0;0.0;3.68;92.15;3.31;
2022-01-04 02:00:00;0.0;0.0;0.0;3.72;92.15;3.59;
2022-01-04 03:00:00;0.0;0.0;0.0;4.02;92.2;3.72;
2022-01-04 04:00:00;0.0;0.0;0.0;4.25;92.2;3.66;
2022-01-04 05:00:00;0.0;0.0;0.0;4.3;95.75;3.79;
2022-01-04 06:00:00;0.0;0.0;0.0;4.2;92.2;4.0;
2022-01-04 07:00:00;0.0;0.0;0.0;4.22;92.2;4.07;
2022-01-04 08:00:00;8.0;0.0;8.0;4.39;92.25;4.21;
2022-01-04 09:00:00;102.0;349.39;51.0;4.9;88.85;4.48;
2022-01-04 10:00:00;176.0;426.56;80.0;5.69;88.9;4.41;
2022-01-04 11:00:00;205.0;365.31;107.0;6.53;85.75;4.41;
2022-01-04 12:00:00;205.0;344.76;111.0;7.24;85.8;5.86;
2022-01-04 13:00:00;78.0;4.2;77.0;7.69;79.7;5.79;
2022-01-04 14:00:00;56.0;12.02;54.0;7.51;79.7;4.9;
2022-01-04 15:00:00;11.0;0.0;11.0;7.26;82.65;4.34;
2022-01-04 16:00:00;0.0;0.0;0.0;7.07;82.65;4.14;
2022-01-04 17:00:00;0.0;0.0;0.0;7.03;82.65;4.07;
2022-01-04 18:00:00;0.0;0.0;0.0;7.09;82.65;3.79;
2022-01-04 19:00:00;0.0;0.0;0.0;7.06;82.65;3.31;
2022-01-04 20:00:00;0.0;0.0;0.0;6.98;85.8;2.83;
2022-01-04 21:00:00;0.0;0.0;0.0;6.8;89.0;2.62;
2022-01-04 22:00:00;0.0;0.0;0.0;6.51;89.0;2.55;
2022-01-04 23:00:00;0.0;0.0;0.0;6.27;92.3;2.55;
2022-01-05 00:00:00;0.0;0.0;0.0;6.2;92.3;2.55;
2022-01-05 01:00:00;0.0;0.0;0.0;5.79;95.75;2.69;
2022-01-05 02:00:00;0.0;0.0;0.0;5.45;92.3;2.76;
2022-01-05 03:00:00;0.0;0.0;0.0;5.35;95.75;2.76;
2022-01-05 04:00:00;0.0;0.0;0.0;4.87;95.75;2.69;
2022-01-05 05:00:00;0.0;0.0;0.0;4.35;99.4;2.48;
2022-01-05 06:00:00;0.0;0.0;0.0;3.71;99.4;2.48;
2022-01-05 07:00:00;0.0;0.0;0.0;4.6;92.25;2.55;
2022-01-05 08:00:00;2.0;0.0;2.0;4.47;92.25;2.55;
2022-01-05 09:00:00;39.0;0.0;39.0;4.8;92.25;2.69;
2022-01-05 10:00:00;51.0;0.0;51.0;5.77;88.9;2.76;
2022-01-05 11:00:00;61.0;0.0;61.0;6.44;82.6;2.97;
2022-01-05 12:00:00;55.0;0.0;55.0;7.17;82.65;3.1;
2022-01-05 13:00:00;41.0;0.0;41.0;7.61;79.7;2.97;
2022-01-05 14:00:00;30.0;0.0;30.0;7.74;79.7;2.83;
2022-01-05 15:00:00;7.0;0.0;7.0;7.51;79.7;2.76;
2022-01-05 16:00:00;0.0;0.0;0.0;6.86;85.75;2.62;
2022-01-05 17:00:00;0.0;0.0;0.0;6.38;88.95;2.83;
2022-01-05 18:00:00;0.0;0.0;0.0;6.16;88.95;3.03;
2022-01-05 19:00:00;0.0;0.0;0.0;6.16;88.95;3.03;
