Unnamed: 0;ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow
2022-01-01 00:00:00;0.0;0.0;0.0;7.75;46.09;5.15;
2022-01-01 01:00:00;0.0;0.0;0.0;7.59;52.9;5.83;
2022-01-01 02:00:00;0.0;0.0;0.0;7.43;59.71;6.51;
2022-01-01 03:00:00;0.0;0.0;0.0;7.27;66.53;7.18;
2022-01-01 04:00:00;0.0;0.0;0.0;7.11;73.34;7.86;
2022-01-01 05:00:00;0.0;0.0;0.0;6.95;80.15;8.54;
2022-01-01 06:00:00;0.0;0.0;0.0;6.78;86.96;9.22;
2022-01-01 07:00:00;0.0;0.0;0.0;6.62;93.78;9.89;
2022-01-01 08:00:00;6.0;0.0;6.0;5.95;85.7;7.24;
2022-01-01 09:00:00;101.0;409.6;44.0;6.19;82.55;7.38;
2022-01-01 10:00:00;133.0;174.99;95.0;6.67;82.6;7.17;
2022-01-01 11:00:00;141.0;96.34;116.0;7.16;79.65;6.07;
2022-01-01 12:00:00;106.0;18.99;101.0;7.33;79.65;5.86;
2022-01-01 13:00:00;38.0;0.0;38.0;7.55;79.7;4.97;
2022-01-01 14:00:00;20.0;0.0;20.0;7.49;79.7;4.55;
2022-01-01 15:00:00;3.0;0.0;3.0;6.89;85.75;3.17;
2022-01-01 16:00:00;0.0;0.0;0.0;6.03;88.95;1.72;
2022-01-01 17:00:00;0.0;0.0;0.0;5.62;92.3;0.83;
2022-01-01 18:00:00;0.0;0.0;0.0;5.45;88.9;2.97;
2022-01-01 19:00:00;0.0;0.0;0.0;5.48;88.9;4.41;
2022-01-01 20:00:00;0.0;0.0;0.0;5.71;88.9;4.34;
2022-01-01 21:00:00;0.0;0.0;0.0;6.3;85.7;4.9;
2022-01-01 22:00:00;0.0;0.0;0.0;6.4;85.7;5.31;
2022-01-01 23:00:00;0.0;0.0;0.0;6.12;85.7;5.03;
2022-01-02 00:00:00;0.0;0.0;0.0;6.2;85.7;4.41;
2022-01-02 01:00:00;0.0;0.0;0.0;6.09;85.7;4.48;
2022-01-02 02:00:00;0.0;0.0;0.0;6.36;88.95;6.07;
2022-01-02 03:00:00;0.0;0.0;0.0;6.52;85.75;6.76;
2022-01-02 04:00:00;0.0;0.0;0.0;6.49;82.6;6.55;
2022-01-02 05:00:00;0.0;0.0;0.0;6.51;82.6;6.21;
2022-01-02 06:00:00;0.0;0.0;0.0;6.25;82.55;6.0;
2022-01-02 07:00:00;0.0;0.0;0.0;6.31;82.55;5.79;
2022-01-02 08:00:00;4.0;0.0;4.0;6.24;82.55;5.59;
2022-01-02 09:00:00;91.0;278.93;52.0;6.15;82.55;4.97;
2022-01-02 10:00:00;118.0;105.45;95.0;6.63;82.6;4.14;
2022-01-02 11:00:00;111.0;26.84;104.0;6.57;82.6;4.34;
