Unnamed: 0;ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow
2022-01-01 00:00:00;0.0;0.0;0.0;5.23;94.45;3.23;
2022-01-01 01:00:00;0.0;0.0;0.0;5.39;94.44;3.36;
2022-01-01 02:00:00;0.0;0.0;0.0;5.54;94.42;3.49;
2022-01-01 03:00:00;0.0;0.0;0.0;5.69;94.41;3.62;
2022-01-01 04:00:00;0.0;0.0;0.0;5.84;94.4;3.75;
2022-01-01 05:00:00;0.0;0.0;0.0;5.99;94.39;3.88;
2022-01-01 06:00:00;0.0;0.0;0.0;6.14;94.37;4.01;
2022-01-01 07:00:00;0.0;0.0;0.0;6.29;94.36;4.14;
2022-01-01 08:00:00;2.0;0.0;2.0;5.77;88.9;4.0;
2022-01-01 09:00:00;61.0;25.41;57.0;5.78;88.9;4.34;
2022-01-01 10:00:00;66.0;0.0;66.0;5.89;92.3;4.55;
2022-01-01 11:00:00;68.0;0.0;68.0;6.01;95.75;4.69;
2022-01-01 12:00:00;53.0;0.0;53.0;6.24;92.3;4.62;
2022-01-01 13:00:00;65.0;0.0;65.0;6.63;95.8;4.28;
2022-01-01 14:00:00;37.0;0.0;37.0;7.11;95.8;4.07;
2022-01-01 15:00:00;11.0;0.0;11.0;7.2;95.8;4.28;
2022-01-01 16:00:00;0.0;0.0;0.0;6.82;89.0;4.41;
2022-01-01 17:00:00;0.0;0.0;0.0;6.04;85.65;4.14;
2022-01-01 18:00:00;0.0;0.0;0.0;5.7;85.6;4.07;
2022-01-01 19:00:00;0.0;0.0;0.0;5.3;85.6;4.07;
2022-01-01 20:00:00;0.0;0.0;0.0;4.95;88.85;4.28;
2022-01-01 21:00:00;0.0;0.0;0.0;4.79;85.55;4.34;
2022-01-01 22:00:00;0.0;0.0;0.0;4.61;79.3;4.21;
2022-01-01 23:00:00;0.0;0.0;0.0;4.15;76.25;3.93;
2022-01-02 00:00:00;0.0;0.0;0.0;4.05;73.4;4.0;
2022-01-02 01:00:00;0.0;0.0;0.0;3.85;67.9;3.93;
2022-01-02 02:00:00;0.0;0.0;0.0;3.44;70.5;3.72;
2022-01-02 03:00:00;0.0;0.0;0.0;3.22;67.8;3.66;
2022-01-02 04:00:00;0.0;0.0;0.0;3.01;70.4;3.66;
2022-01-02 05:00:00;0.0;0.0;0.0;2.94;70.4;3.66;
2022-01-02 06:00:00;0.0;0.0;0.0;2.88;70.4;3.66;
2022-01-02 07:00:00;0.0;0.0;0.0;3.16;76.1;3.59;
2022-01-02 08:00:00;10.0;0.0;10.0;2.79;76.1;3.45;
2022-01-02 09:00:00;65.0;31.62;60.0;3.27;76.15;3.52;
2022-01-02 10:00:00;131.0;106.98;106.0;4.29;73.45;2.97;
