Unnamed: 0;ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow
2022-01-01 00:00:00;0.0;0.0;0.0;-0.13;93.32;2.13;
2022-01-01 01:00:00;0.0;0.0;0.0;-0.15;93.98;1.99;
2022-01-01 02:00:00;0.0;0.0;0.0;-0.16;94.63;1.85;
2022-01-01 03:00:00;0.0;0.0;0.0;-0.18;95.29;1.71;
2022-01-01 04:00:00;0.0;0.0;0.0;-0.2;95.94;1.56;
2022-01-01 05:00:00;0.0;0.0;0.0;-0.21;96.6;1.42;
2022-01-01 06:00:00;0.0;0.0;0.0;-0.23;97.25;1.28;
2022-01-01 07:00:00;0.0;0.0;0.0;-0.24;97.91;1.14;
2022-01-01 08:00:00;5.0;0.0;5.0;-0.11;99.4;1.52;
2022-01-01 09:00:00;105.0;282.69;61.0;0.76;95.65;2.34;
2022-01-01 10:00:00;192.0;537.35;70.0;1.51;95.65;2.21;
2022-01-01 11:00:00;215.0;454.05;96.0;2.74;88.7;1.93;
2022-01-01 12:00:00;209.0;441.19;95.0;3.57;88.75;2.21;
2022-01-01 13:00:00;113.0;83.25;95.0;4.3;85.5;2.55;
2022-01-01 14:00:00;61.0;57.79;53.0;4.09;88.75;2.21;
2022-01-01 15:00:00;1.0;0.0;1.0;3.69;88.75;2.28;
2022-01-01 16:00:00;0.0;0.0;0.0;3.14;92.15;2.34;
2022-01-01 17:00:00;0.0;0.0;0.0;2.8;92.15;2.41;
2022-01-01 18:00:00;0.0;0.0;0.0;2.38;92.15;2.48;
2022-01-01 19:00:00;0.0;0.0;0.0;2.2;92.15;2.41;
2022-01-01 20:00:00;0.0;0.0;0.0;2.14;95.65;2.34;
2022-01-01 21:00:00;0.0;0.0;0.0;2.14;95.65;2.34;
2022-01-01 22:00:00;0.0;0.0;0.0;2.18;92.15;2.34;
2022-01-01 23:00:00;0.0;0.0;0.0;2.06;95.65;2.34;
2022-01-02 00:00:00;0.0;0.0;0.0;2.15;92.15;2.41;
2022-01-02 01:00:00;0.0;0.0;0.0;1.94;95.65;2.48;
2022-01-02 02:00:00;0.0;0.0;0.0;1.83;92.1;2.48;
2022-01-02 03:00:00;0.0;0.0;0.0;1.66;92.1;2.34;
2022-01-02 04:00:00;0.0;0.0;0.0;1.03;95.65;2.28;
2022-01-02 05:00:00;0.0;0.0;0.0;0.82;95.65;2.28;
2022-01-02 06:00:00;0.0;0.0;0.0;0.81;95.65;2.28;
2022-01-02 07:00:00;0.0;0.0;0.0;1.4;92.05;2.41;
2022-01-02 08:00:00;9.0;0.0;9.0;1.55;92.05;2.21;
2022-01-02 09:00:00;53.0;12.79;51.0;1.93;88.65;2.14;
2022-01-02 10:00:00;86.0;13.15;83.0;2.52;85.35;2.48;
2022-01-02 11:00:00;112.0;26.57;105.0;2.99;85.4;2.28;
2022-01-02 12:00:00;115.0;34.62;106.0;3.21;82.25;2.14;
2022-01-02 13:00:00;84.0;18.34;80.0;3.38;82.25;2.14;
2022-01-02 14:00:00;49.0;14.24;47.0;3.45;82.25;1.72;
2022-01-02 15:00:00;1.0;0.0;1.0;3.31;82.25;1.17;
2022-01-02 16:00:00;0.0;0.0;0.0;3.07;85.4;0.76;
2022-01-02 17:00:00;0.0;0.0;0.0;2.61;92.15;0.69;
2022-01-02 18:00:00;0.0;0.0;0.0;2.5;88.65;0.41;
2022-01-02 19:00:00;0.0;0.0;0.0;2.5;92.15;0.9;
2022-01-02 20:00:00;0.0;0.0;0.0;2.36;92.15;1.1;
2022-01-02 21:00:00;0.0;0.0;0.0;1.86;92.1;1.38;
2022-01-02 22:00:00;0.0;0.0;0.0;1.9;95.65;1.52;
2022-01-02 23:00:00;0.0;0.0;0.0;2.01;95.65;1.72;
2022-01-03 00:00:00;0.0;0.0;0.0;1.97;95.65;1.86;
2022-01-03 01:00:00;0.0;0.0;0.0;1.77;95.65;2.07;
2022-01-03 02:00:00;0.0;0.0;0.0;1.74;95.65;2.28;
2022-01-03 03:00:00;0.0;0.0;0.0;1.7;95.65;2.48;
2022-01-03 04:00:00;0.0;0.0;0.0;1.85;92.1;2.69;
2022-01-03 05:00:00;0.0;0.0;0.0;1.7;92.1;2.83;
2022-01-03 06:00:00;0.0;0.0;0.0;1.55;95.65;3.03;
2022-01-03 07:00:00;0.0;0.0;0.0;1.29;88.6;3.1;
2022-01-03 08:00:00;17.0;37.19;15.0;1.5;85.25;3.31;
2022-01-03 09:00:00;48.0;6.36;47.0;1.83;85.3;2.9;
2022-01-03 10:00:00;50.0;0.0;50.0;2.4;79.0;4.9;
2022-01-03 11:00:00;89.0;3.78;88.0;2.8;76.1;4.97;
2022-01-03 12:00:00;101.0;15.28;97.0;3.2;73.3;5.17;
2022-01-03 13:00:00;45.0;0.0;45.0;3.28;73.3;5.38;
2022-01-03 14:00:00;54.0;28.04;50.0;3.03;79.1;4.97;
2022-01-03 15:00:00;1.0;0.0;1.0;2.63;82.15;4.62;
2022-01-03 16:00:00;0.0;0.0;0.0;2.2;82.15;4.34;
2022-01-03 17:00:00;0.0;0.0;0.0;2.03;85.3;4.14;
2022-01-03 18:00:00;0.0;0.0;0.0;1.97;88.65;4.0;
2022-01-03 19:00:00;0.0;0.0;0.0;1.59;95.65;3.52;
2022-01-03 20:00:00;0.0;0.0;0.0;1.29;95.65;3.31;
2022-01-03 21:00:00;0.0;0.0;0.0;1.04;99.35;3.03;
2022-01-03 22:00:00;0.0;0.0;0.0;0.96;99.35;2.9;
2022-01-03 23:00:00;0.0;0.0;0.0;0.92;99.35;3.03;
2022-01-04 00:00:00;0.0;0.0;0.0;0.91;95.65;3.24;
2022-01-04 01:00:00;0.0;0.0;0.0;0.86;95.65;3.52;
2022-01-04 02:00:00;0.0;0.0;0.0;0.85;95.65;3.52;
2022-01-04 03:00:00;0.0;0.0;0.0;0.77;95.65;3.59;
2022-01-04 04:00:00;0.0;0.0;0.0;0.82;95.65;3.59;
2022-01-04 05:00:00;0.0;0.0;0.0;0.78;95.65;3.59;
2022-01-04 06:00:00;0.0;0.0;0.0;0.84;95.65;3.72;
2022-01-04 07:00:00;0.0;0.0;0.0;0.82;95.65;3.52;
2022-01-04 08:00:00;11.0;0.0;11.0;0.9;95.65;3.45;
2022-01-04 09:00:00;48.0;6.32;47.0;1.23;92.05;4.07;
2022-01-04 10:00:00;87.0;13.02;84.0;1.74;88.65;4.48;
2022-01-04 11:00:00;60.0;0.0;60.0;2.15;88.65;4.48;
2022-01-04 12:00:00;66.0;0.0;66.0;2.55;88.65;4.0;
2022-01-04 13:00:00;31.0;0.0;31.0;2.65;88.65;4.28;
2022-01-04 14:00:00;67.0;68.99;57.0;2.72;85.4;3.86;
2022-01-04 15:00:00;2.0;0.0;2.0;2.4;88.65;3.66;
2022-01-04 16:00:00;0.0;0.0;0.0;2.01;92.1;3.52;
2022-01-04 17:00:00;0.0;0.0;0.0;1.67;92.1;3.45;
2022-01-04 18:00:00;0.0;0.0;0.0;1.5;92.05;3.24;
2022-01-04 19:00:00;0.0;0.0;0.0;1.26;92.05;2.9;
2022-01-04 20:00:00;0.0;0.0;0.0;1.2;92.05;2.97;
2022-01-04 21:00:00;0.0;0.0;0.0;1.07;95.65;3.03;
2022-01-04 22:00:00;0.0;0.0;0.0;0.73;92.05;3.03;
2022-01-04 23:00:00;0.0;0.0;0.0;0.73;92.05;3.03;
2022-01-05 00:00:00;0.0;0.0;0.0;0.74;92.05;3.03;
2022-01-05 01:00:00;0.0;0.0;0.0;0.75;92.05;2.97;
2022-01-05 02:00:00;0.0;0.0;0.0;0.72;92.05;2.97;
2022-01-05 03:00:00;0.0;0.0;0.0;0.7;92.05;3.03;
2022-01-05 04:00:00;0.0;0.0;0.0;0.67;92.05;3.1;
2022-01-05 05:00:00;0.0;0.0;0.0;0.73;92.05;3.17;
2022-01-05 06:00:00;0.0;0.0;0.0;0.69;92.05;3.1;
2022-01-05 07:00:00;0.0;0.0;0.0;0.81;95.65;2.97;
2022-01-05 08:00:00;9.0;0.0;9.0;0.73;92.05;3.03;
2022-01-05 09:00:00;37.0;0.0;37.0;0.87;92.05;3.79;
2022-01-05 10:00:00;38.0;0.0;38.0;1.22;88.6;4.21;
2022-01-05 11:00:00;46.0;0.0;46.0;1.44;88.6;4.14;
2022-01-05 12:00:00;42.0;0.0;42.0;1.89;85.3;4.41;
2022-01-05 13:00:00;17.0;0.0;17.0;2.0;85.3;4.0;
2022-01-05 14:00:00;28.0;0.0;28.0;1.93;85.3;4.28;
2022-01-05 15:00:00;3.0;0.0;3.0;1.76;88.65;3.59;
2022-01-05 16:00:00;0.0;0.0;0.0;1.41;92.05;3.17;
2022-01-05 17:00:00;0.0;0.0;0.0;1.55;95.65;3.24;
2022-01-05 18:00:00;0.0;0.0;0.0;1.66;92.1;3.24;
2022-01-05 19:00:00;0.0;0.0;0.0;1.99;92.1;3.03;
2022-01-05 20:00:00;0.0;0.0;0.0;2.06;92.1;3.1;
2022-01-05 21:00:00;0.0;0.0;0.0;2.1;95.65;3.03;
2022-01-05 22:00:00;0.0;0.0;0.0;2.16;92.15;2.97;
2022-01-05 23:00:00;0.0;0.0;0.0;2.3;92.15;2.97;
2022-01-06 00:00:00;0.0;0.0;0.0;2.37;92.15;3.03;
2022-01-06 01:00:00;0.0;0.0;0.0;2.44;92.15;3.1;
2022-01-06 02:00:00;0.0;0.0;0.0;2.46;92.15;3.17;
2022-01-06 03:00:00;0.0;0.0;0.0;2.39;92.15;3.1;
2022-01-06 04:00:00;0.0;0.0;0.0;2.25;92.15;3.03;
2022-01-06 05:00:00;0.0;0.0;0.0;2.06;95.65;3.03;
2022-01-06 06:00:00;0.0;0.0;0.0;1.84;92.1;2.97;
2022-01-06 07:00:00;0.0;0.0;0.0;1.74;95.65;2.69;
2022-01-06 08:00:00;3.0;0.0;3.0;1.52;95.65;2.55;
2022-01-06 09:00:00;11.0;0.0;11.0;1.62;99.4;2.41;
2022-01-06 10:00:00;20.0;0.0;20.0;1.74;95.65;2.28;
2022-01-06 11:00:00;30.0;0.0;30.0;1.82;92.1;2.55;
2022-01-06 12:00:00;74.0;0.0;74.0;1.7;92.1;2.21;
2022-01-06 13:00:00;89.0;17.64;85.0;1.77;92.1;2.62;
2022-01-06 14:00:00;23.0;0.0;23.0;1.68;88.65;2.41;
2022-01-06 15:00:00;2.0;0.0;2.0;1.56;92.05;1.93;
2022-01-06 16:00:00;0.0;0.0;0.0;1.05;92.05;1.66;
2022-01-06 17:00:00;0.0;0.0;0.0;0.56;95.65;1.66;
2022-01-06 18:00:00;0.0;0.0;0.0;0.13;92.0;1.72;
2022-01-06 19:00:00;0.0;0.0;0.0;0.05;99.4;1.93;
2022-01-06 20:00:00;0.0;0.0;0.0;0.18;95.65;2.07;
2022-01-06 21:00:00;0.0;0.0;0.0;0.33;95.65;2.62;
2022-01-06 22:00:00;0.0;0.0;0.0;0.49;95.65;2.69;
2022-01-06 23:00:00;0.0;0.0;0.0;0.49;95.65;2.9;
2022-01-07 00:00:00;0.0;0.0;0.0;0.31;95.65;2.41;
2022-01-07 01:00:00;0.0;0.0;0.0;0.25;95.65;2.34;
2022-01-07 02:00:00;0.0;0.0;0.0;0.23;95.65;2.28;
2022-01-07 03:00:00;0.0;0.0;0.0;0.19;95.65;2.14;
2022-01-07 04:00:00;0.0;0.0;0.0;0.07;99.4;2.34;
2022-01-07 05:00:00;0.0;0.0;0.0;0.1;99.4;2.48;
2022-01-07 06:00:00;0.0;0.0;0.0;0.06;99.4;2.41;
2022-01-07 07:00:00;0.0;0.0;0.0;0.43;95.65;3.31;
2022-01-07 08:00:00;5.0;0.0;5.0;0.51;95.65;3.1;
2022-01-07 09:00:00;57.0;12.36;55.0;0.84;92.05;3.17;
2022-01-07 10:00:00;51.0;0.0;51.0;1.37;88.6;3.38;
2022-01-07 11:00:00;48.0;0.0;48.0;1.91;85.3;3.38;
2022-01-07 12:00:00;59.0;0.0;59.0;2.25;82.15;3.45;
2022-01-07 13:00:00;113.0;65.46;98.0;2.44;85.35;3.31;
2022-01-07 14:00:00;24.0;0.0;24.0;2.43;85.35;3.24;
2022-01-07 15:00:00;2.0;0.0;2.0;2.15;88.65;2.83;
2022-01-07 16:00:00;0.0;0.0;0.0;1.7;95.65;2.76;
2022-01-07 17:00:00;0.0;0.0;0.0;1.43;99.4;2.62;
2022-01-07 18:00:00;0.0;0.0;0.0;1.13;99.35;2.83;
2022-01-07 19:00:00;0.0;0.0;0.0;1.66;95.65;2.28;
2022-01-07 20:00:00;0.0;0.0;0.0;1.53;99.4;2.48;
2022-01-07 21:00:00;0.0;0.0;0.0;1.14;95.65;2.28;
2022-01-07 22:00:00;0.0;0.0;0.0;0.93;99.35;2.41;
2022-01-07 23:00:00;0.0;0.0;0.0;0.83;99.35;2.97;
2022-01-08 00:00:00;0.0;0.0;0.0;0.72;99.35;2.83;
2022-01-08 01:00:00;0.0;0.0;0.0;0.65;95.65;2.48;
2022-01-08 02:00:00;0.0;0.0;0.0;0.55;99.4;2.28;
2022-01-08 03:00:00;0.0;0.0;0.0;0.44;99.4;1.72;
2022-01-08 04:00:00;0.0;0.0;0.0;0.25;99.4;1.17;
2022-01-08 05:00:00;0.0;0.0;0.0;0.31;99.4;1.79;
2022-01-08 06:00:00;0.0;0.0;0.0;0.34;99.4;1.66;
2022-01-08 07:00:00;0.0;0.0;0.0;0.32;99.4;1.45;
2022-01-08 08:00:00;6.0;0.0;6.0;0.55;99.4;2.07;
2022-01-08 09:00:00;72.0;48.99;64.0;0.95;95.65;2.41;
2022-01-08 10:00:00;41.0;0.0;41.0;1.52;92.05;2.55;
2022-01-08 11:00:00;107.0;14.6;103.0;1.94;92.1;2.62;
2022-01-08 12:00:00;85.0;3.67;84.0;2.21;85.35;2.48;
2022-01-08 13:00:00;95.0;25.89;89.0;2.51;85.35;2.55;
2022-01-08 14:00:00;55.0;19.33;52.0;2.45;85.35;2.21;
2022-01-08 15:00:00;6.0;0.0;6.0;2.18;85.35;1.66;
2022-01-08 16:00:00;0.0;0.0;0.0;1.39;88.6;1.59;
2022-01-08 17:00:00;0.0;0.0;0.0;0.88;92.05;1.45;
2022-01-08 18:00:00;0.0;0.0;0.0;0.13;92.0;1.52;
2022-01-08 19:00:00;0.0;0.0;0.0;-1.46;95.6;1.86;
2022-01-08 20:00:00;0.0;0.0;0.0;-2.34;95.55;2.0;
2022-01-08 21:00:00;0.0;0.0;0.0;-2.74;95.55;2.0;
2022-01-08 22:00:00;0.0;0.0;0.0;-3.09;95.55;1.93;
2022-01-08 23:00:00;0.0;0.0;0.0;-3.01;95.55;1.72;
2022-01-09 00:00:00;0.0;0.0;0.0;-2.54;95.55;1.52;
2022-01-09 01:00:00;0.0;0.0;0.0;-1.61;95.6;1.24;
2022-01-09 02:00:00;0.0;0.0;0.0;-1.77;95.6;1.38;
2022-01-09 03:00:00;0.0;0.0;0.0;-1.97;99.4;1.45;
2022-01-09 04:00:00;0.0;0.0;0.0;-1.91;99.4;1.38;
2022-01-09 05:00:00;0.0;0.0;0.0;-2.17;95.55;1.45;
2022-01-09 06:00:00;0.0;0.0;0.0;-2.72;95.55;1.45;
2022-01-09 07:00:00;0.0;0.0;0.0;-2.06;99.4;0.97;
2022-01-09 08:00:00;19.0;33.49;17.0;-1.34;95.6;0.83;
2022-01-09 09:00:00;67.0;30.32;62.0;-0.31;95.6;0.83;
2022-01-09 10:00:00;99.0;25.14;93.0;0.39;95.65;1.03;
