node,component,capex_tot,opex_fixed,opex_variable,annual_cost_undiscounted,scenario_year,intertemporal_discount_factor,annual_cost,scenario_label,h5_file
DE,MeOHsynthesis,1642.9502618757117,438.45315836265553,0.0,2081.4034202383673,2025,1.0,2081.4034202383673,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,MeOHsynthesis_existing,10521153.194767801,2807773.89,0.0,13328927.084767802,2025,1.0,13328927.084767802,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,MethanolToOlefins,16831057.287137188,4491694.23893756,0.0,21322751.52607475,2025,1.0,21322751.52607475,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,OlefinSeparation,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,OlefinSeparation_existing,159660461.24900982,136347175.2,0.0,296007636.4490098,2025,1.0,296007636.4490098,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,PEMEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,Plastic2methanol,18144285.435903475,7747447.44520548,-0.0,25891732.881108955,2025,1.0,25891732.881108955,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,SOEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,SteamReformer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,SteamReformer_existing,52873052.32716322,22576320.0,0.0,75449372.32716322,2025,1.0,75449372.32716322,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,Storage_Battery,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,Storage_H2,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,WGS_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,WGS_syngas_existing,1.9016792147549528,0.7917000000000001,0.0,2.6933792147549527,2025,1.0,2.6933792147549527,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,eCrackerFurnace,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,eSMR_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,electricity_grid_connection_DE,286.7527374661146,19188537.34877419,0.0,19188824.101511657,2025,1.0,19188824.101511657,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,feedgas_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,feedgas_mixer_existing,216.79143048206458,0.0,0.0,216.79143048206458,2025,1.0,216.79143048206458,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,naphtha_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
DE,rWGS,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,ASU,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,Biomass2methanol,0.0,0.0,-0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,Boiler_El,162124.6382667814,17306.44228153775,0.0,179431.08054831915,2025,1.0,179431.08054831915,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,Boiler_El_existing,3309420.894253988,353273.27359999996,0.0,3662694.167853988,2025,1.0,3662694.167853988,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,CO2_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,CO2toEmissions,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,CO2toEmissions_existing,19.131080257992927,0.0,0.0,19.131080257992927,2025,1.0,19.131080257992927,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,CrackerFurnace,0.0,0.0,-0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,CrackerFurnace_existing,182968218.82672602,156251582.848,-0.0,339219801.674726,2025,1.0,339219801.674726,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,DAC_Adsorption,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,H2_network_connection_in,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,H2_network_connection_out,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,HBfeed_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,HBfeed_mixer_existing,35.963283278050554,0.0,0.0,35.963283278050554,2025,1.0,35.963283278050554,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,HBfeed_splitter,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,HaberBosch,1585.2673751951043,643.0502283126026,0.0,2228.3176035077067,2025,1.0,2228.3176035077067,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,HaberBosch_existing,69081167.32117663,28022187.999999993,0.0,97103355.32117662,2025,1.0,97103355.32117662,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,MeOHsynthesis,27785526.07441748,7415106.803164972,0.0,35200632.87758245,2025,1.0,35200632.87758245,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,MethanolToOlefins,22306840.95668691,5953013.367176849,0.0,28259854.32386376,2025,1.0,28259854.32386376,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,OlefinSeparation,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,OlefinSeparation_existing,86909876.0114301,74219477.99999999,0.0,161129354.01143008,2025,1.0,161129354.01143008,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,PEMEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,Plastic2methanol,0.0,0.0,-0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,SOEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,SteamReformer,48782446.07898204,20829667.753000956,0.0,69612113.831983,2025,1.0,69612113.831983,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,SteamReformer_existing,170618284.43269813,72852479.99999999,0.0,243470764.43269813,2025,1.0,243470764.43269813,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,Storage_Battery,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,Storage_H2,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,WGS_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,WGS_syngas_existing,13.913172264798305,5.792280000000001,0.0,19.705452264798307,2025,1.0,19.705452264798307,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,eCrackerFurnace,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,eSMR_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,electricity_grid_connection_NL,346.2959560306297,29451188.48279017,0.0,29451534.7787462,2025,1.0,29451534.7787462,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,feedgas_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,feedgas_mixer_existing,118.00715797176424,0.0,0.0,118.00715797176424,2025,1.0,118.00715797176424,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,naphtha_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL1,rWGS,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,ASU,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,Biomass2methanol,0.0,0.0,-0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,Boiler_El,315903.24173910514,33721.96402814542,0.0,349625.20576725056,2025,1.0,349625.20576725056,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,Boiler_El_existing,1374941.7037604998,146771.94959999996,0.0,1521713.6533604998,2025,1.0,1521713.6533604998,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,CO2_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,CO2toEmissions,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,CO2toEmissions_existing,5.538289417552354,0.0,0.0,5.538289417552354,2025,1.0,5.538289417552354,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,CrackerFurnace,0.0,0.0,-0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,CrackerFurnace_existing,138767672.59097537,118505107.7696,-0.0,257272780.36057538,2025,1.0,257272780.36057538,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,DAC_Adsorption,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,H2_network_connection_in,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,H2_network_connection_out,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,HBfeed_mixer,0.002302695328616224,0.0,0.0,0.002302695328616224,2025,1.0,0.002302695328616224,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,HBfeed_mixer_existing,10.407712352673657,0.0,0.0,10.407712352673657,2025,1.0,10.407712352673657,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,HBfeed_splitter,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,HaberBosch,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,HaberBosch_existing,19999107.824688464,8112467.999999999,0.0,28111575.824688464,2025,1.0,28111575.824688464,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,MeOHsynthesis,40034221.59424645,10683908.885073518,0.0,50718130.47931997,2025,1.0,50718130.47931997,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,MethanolToOlefins,35798741.68760396,9553588.883706704,0.0,45352330.57131066,2025,1.0,45352330.57131066,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,OlefinSeparation,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,OlefinSeparation_existing,65914623.29694363,56289908.1,0.0,122204531.39694363,2025,1.0,122204531.39694363,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,PEMEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,Plastic2methanol,3943909.9170233095,1684014.2268871516,-0.0,5627924.143910461,2025,1.0,5627924.143910461,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,SOEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,SteamReformer,87857179.1627611,37514228.96492812,0.0,125371408.12768923,2025,1.0,125371408.12768923,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,SteamReformer_existing,49392698.3278245,21090240.0,0.0,70482938.3278245,2025,1.0,70482938.3278245,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,Storage_Battery,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,Storage_H2,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,WGS_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,WGS_syngas_existing,4.027250711444109,1.6766100000000002,0.0,5.7038607114441096,2025,1.0,5.7038607114441096,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,eCrackerFurnace,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,eSMR_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,electricity_grid_connection_NL,189.13382781708734,16085131.560184719,0.0,16085320.694012536,2025,1.0,16085320.694012536,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,feedgas_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,feedgas_mixer_existing,89.50070550625034,0.0,0.0,89.50070550625034,2025,1.0,89.50070550625034,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,naphtha_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL2,rWGS,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,ASU,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,Biomass2methanol,348865.1150872651,148962.2809425101,-0.0,497827.39602977515,2025,1.0,497827.39602977515,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,Boiler_El,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,Boiler_El_existing,853849.0211854398,91146.47199999998,0.0,944995.4931854397,2025,1.0,944995.4931854397,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,CO2_mixer,1.8174579822081414,0.0,0.0,1.8174579822081414,2025,1.0,1.8174579822081414,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,CO2toEmissions,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,CrackerFurnace,0.0,0.0,-0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,DAC_Adsorption,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,H2_network_connection_in,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,H2_network_connection_out,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,HBfeed_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,HBfeed_splitter,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,HaberBosch,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,MeOHsynthesis,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,MeOHsynthesis_existing,31942036.74869586,8524352.3325,0.0,40466389.08119586,2025,1.0,40466389.08119586,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,MethanolToOlefins,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,OlefinSeparation,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,PEMEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,Plastic2methanol,6523580.215376418,2785510.34989791,-0.0,9309090.565274328,2025,1.0,9309090.565274328,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,SOEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,SteamReformer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,SteamReformer_existing,98178358.16739225,41921280.00000001,0.0,140099638.16739225,2025,1.0,140099638.16739225,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,Storage_Battery,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,Storage_H2,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,WGS_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,eCrackerFurnace,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,eSMR_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,electricity_grid_connection_NL,70.40857507230811,5987988.537399545,0.0,5988058.945974617,2025,1.0,5988058.945974617,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,feedgas_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,feedgas_mixer_existing,45.45294359601493,0.0,0.0,45.45294359601493,2025,1.0,45.45294359601493,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,naphtha_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL3,rWGS,1714721.5508336015,457606.71952245536,0.0,2172328.2703560567,2025,1.0,2172328.2703560567,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,ASU,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,Biomass2methanol,0.0,0.0,-0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,Boiler_El,1617918.9949100702,172709.23161931187,0.0,1790628.2265293822,2025,1.0,1790628.2265293822,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,Boiler_El_existing,779119.2333278946,83169.23439999999,0.0,862288.4677278945,2025,1.0,862288.4677278945,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,CO2_mixer,4.364630815565099,0.0,0.0,4.364630815565099,2025,1.0,4.364630815565099,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,CO2toEmissions,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,CrackerFurnace,0.0,0.0,-0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,CrackerFurnace_existing,160353700.44665322,136939189.06239998,-0.0,297292889.50905323,2025,1.0,297292889.50905323,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,DAC_Adsorption,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,H2_network_connection_in,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,H2_network_connection_out,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,HBfeed_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,HBfeed_splitter,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,HaberBosch,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,MeOHsynthesis,56466084.17584283,15069070.270578139,0.0,71535154.44642097,2025,1.0,71535154.44642097,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,MethanolToOlefins,55083757.943586215,14700169.691854281,0.0,69783927.6354405,2025,1.0,69783927.6354405,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,OlefinSeparation,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,OlefinSeparation_existing,76167983.2331459,65046093.9,0.0,141214077.1331459,2025,1.0,141214077.1331459,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,PEMEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,Plastic2methanol,10512629.252413763,4488798.576925048,-0.0,15001427.829338811,2025,1.0,15001427.829338811,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,SOEC,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,SteamReformer,137115051.6562102,58546899.540672235,0.0,195661951.19688246,2025,1.0,195661951.19688246,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,Storage_Battery,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,Storage_H2,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,WGS_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,eCrackerFurnace,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,eSMR_syngas,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,electricity_grid_connection_NL,248.87020924382276,21165489.554671437,0.0,21165738.42488068,2025,1.0,21165738.42488068,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,feedgas_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,feedgas_mixer_existing,103.4213720733728,0.0,0.0,103.4213720733728,2025,1.0,103.4213720733728,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,naphtha_mixer,0.0,0.0,0.0,0.0,2025,1.0,0.0,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
NL4,rWGS,4020440.394080426,1072932.5346592357,0.0,5093372.928739661,2025,1.0,5093372.928739661,Today opt.,output\base_case_5_dd\2025\optimization_results.h5
BEL1,ASU,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,Biomass2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,Biomass2methanol_existing,14088162.62216026,6015519.316,-0.0,20103681.93816026,2030,0.7835261664684589,15751760.840907905,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,Boiler_El,817183.7579419406,87232.53720979962,0.0,904416.2951517402,2030,0.7835261664684589,708633.8326318492,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,Boiler_El_existing,2024615.6976203155,216123.1944,0.0,2240738.8920203154,2030,0.7835261664684589,1755677.5541214596,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,CO2_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,CO2_mixer_existing,1.540079127614356,0.0,0.0,1.540079127614356,2030,0.7835261664684589,1.2066922949177648,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,CO2toEmissions,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,CrackerFurnace,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,CrackerFurnace_existing,232308763.0531282,198387524.1792,-0.0,430696287.2323282,2030,0.7835261664684589,337461810.84734434,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,DAC_Adsorption,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,H2_network_connection_in,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,H2_network_connection_out,15.560130522215077,11684.505419922632,0.0,11700.065550444848,2030,0.7835261664684589,9167.30750816973,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,HBfeed_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,HBfeed_splitter,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,HaberBosch,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,MeOHsynthesis,32939654.10469084,8790585.882427447,0.0,41730239.98711829,2030,0.7835261664684589,32696734.96291558,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,MeOHsynthesis_existing,42947110.318817504,11461269.765,0.0,54408380.083817504,2030,0.7835261664684589,42630389.47083238,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,MethanolToOlefins,20305088.04831312,5418806.760133186,0.0,25723894.808446303,2030,0.7835261664684589,20155344.685899824,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,MethanolToOlefins_existing,48684332.868314125,12992358.9315,0.0,61676691.79981413,2030,0.7835261664684589,48325301.886365,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,OlefinSeparation,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,OlefinSeparation_existing,110346626.9868226,94234043.69999999,0.0,204580670.6868226,2030,0.7835261664684589,160294308.63679233,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,PEMEC,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,Plastic2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,Plastic2methanol_existing,8908399.50646061,3803806.8371999995,-0.0,12712206.34366061,2030,0.7835261664684589,9960346.303804422,2030,output\base_case_5_dd\2030\optimization_results.h5
