snapshot,NL,BE,DE
2013-01-01 00:00:00,9.390368961778213e-08,2.6167579625516957e-07,7.326915059013997e-08
2013-01-01 02:00:00,1.0159922079931757e-07,2.725086658391048e-07,7.571785453117182e-08
2013-01-01 04:00:00,1.4089244633393553e-07,3.074308071740595e-07,8.418628495264378e-08
2013-01-01 06:00:00,1.7722225368474674e-07,3.186105048436773e-07,8.989295901434999e-08
2013-01-01 08:00:00,1.4813998143500744e-07,3.1316928423766303e-07,8.313779259946738e-08
2013-01-01 10:00:00,1.330205710378491e-07,2.374939356391692e-07,7.789056231365171e-08
2013-01-01 12:00:00,1.0526496403958154e-07,2.00211184332419e-07,8.745907630093334e-08
2013-01-01 14:00:00,1.1507363720448595e-07,2.491009132289021e-07,1.3138039553145423e-07
2013-01-01 16:00:00,1.24739197409528e-07,5.640924945693306e-07,1.5920893005690102e-07
2013-01-01 18:00:00,1.1902775944328296e-07,5.788796627237973e-07,1.3896211748396021e-07
2013-01-01 20:00:00,1.202786593935244e-07,6.171705334580422e-07,1.204577365296171e-07
2013-01-01 22:00:00,1.1527743566571068e-07,5.654610531658619e-07,1.17844071594272e-07
2013-01-02 00:00:00,1.285969269635212e-07,6.16422510045101e-07,1.1250634342751877e-07
2013-01-02 02:00:00,1.3738795841072097e-07,6.365359467717154e-07,1.1119206069707606e-07
2013-01-02 04:00:00,1.3360771484191926e-07,6.155692816184782e-07,1.162987155171411e-07
2013-01-02 06:00:00,1.511277817351611e-07,6.365626124760558e-07,1.0916130532413395e-07
2013-01-02 08:00:00,1.2882612964581853e-07,5.59784681037481e-07,7.382129604843654e-08
2013-01-02 10:00:00,1.1195142310526578e-07,2.848222792044976e-07,5.883150345012111e-08
2013-01-02 12:00:00,1.1573556855105402e-07,3.7229191120011233e-07,7.320598715610123e-08
2013-01-02 14:00:00,1.3410608805601802e-07,5.924559688070536e-07,1.0145269166797908e-07
2013-01-02 16:00:00,1.31061409223424e-07,6.823122225741378e-07,1.1889833335469761e-07
2013-01-02 18:00:00,1.1905211135104656e-07,6.705082502086052e-07,1.1092716645295986e-07
2013-01-02 20:00:00,1.084514177030424e-07,5.536490501951662e-07,1.1534811029441111e-07
2013-01-02 22:00:00,1.0130396162543773e-07,4.723685349209917e-07,1.0651976706937077e-07
2013-01-03 00:00:00,1.0178006763299687e-07,4.936470691095471e-07,9.559795353969761e-08
2013-01-03 02:00:00,1.0297466457195605e-07,4.961563874418622e-07,8.58863250552588e-08
