,NL,BE,DE
2013-01-01 00:00:00,13.62,13.239999999999998,7.51
2013-01-01 01:00:00,6.24,12.89,6.949999999999999
2013-01-01 02:00:00,4.16,11.0,5.35
2013-01-01 03:00:00,3.28,9.23,5.34
2013-01-01 04:00:00,0.68,4.91,5.34
2013-01-01 05:00:00,0.0,5.63,5.29
2013-01-01 06:00:00,0.76,6.140000000000001,5.26
2013-01-01 07:00:00,0.79,5.17,5.34
2013-01-01 08:00:00,1.89,6.86,5.34
2013-01-01 09:00:00,7.5,10.120000000000001,5.31
2013-01-01 10:00:00,27.32,18.53,5.319999999999999
2013-01-01 11:00:00,37.49,23.21,5.25
2013-01-01 12:00:00,60.1,32.56,5.3
2013-01-01 13:00:00,63.32,39.76,5.25
2013-01-01 14:00:00,47.0,28.94,4.34
2013-01-01 15:00:00,50.1,24.720000000000002,5.34
2013-01-01 16:00:00,27.64,21.900000000000002,5.34
2013-01-01 17:00:00,79.97,44.54,5.42
2013-01-01 18:00:00,95.0,60.57,6.359999999999999
2013-01-01 19:00:00,95.0,61.849999999999994,6.83
2013-01-01 20:00:00,81.49,48.48,6.35
2013-01-01 21:00:00,68.96,41.08,5.42
2013-01-01 22:00:00,46.37,34.69,15.4
2013-01-01 23:00:00,38.0,28.11,12.36
2013-01-02 00:00:00,101.94,49.04,7.8999999999999995
2013-01-02 01:00:00,146.95,63.89,6.91
2013-01-02 02:00:00,148.44,64.99,8.8
2013-01-02 03:00:00,138.0,62.449999999999996,12.37
2013-01-02 04:00:00,100.1,55.23,18.1
2013-01-02 05:00:00,107.47,64.25,35.42
2013-01-02 06:00:00,154.68,106.17,72.47999999999999
2013-01-02 07:00:00,174.7,132.24,104.17999999999999
2013-01-02 08:00:00,175.07,145.33,126.88
2013-01-02 09:00:00,165.37,144.02,132.58
2013-01-02 10:00:00,136.0,132.87,131.7
2013-01-02 11:00:00,111.93,133.22,125.32
2013-01-02 12:00:00,101.52,136.51,121.3
2013-01-02 13:00:00,105.6,126.73,119.25
2013-01-02 14:00:00,118.95,129.07,127.55999999999999
2013-01-02 15:00:00,130.11,132.73000000000002,135.46
2013-01-02 16:00:00,138.81,141.66,143.94
2013-01-02 17:00:00,153.0,155.75,158.22
2013-01-02 18:00:00,152.99,155.66,158.29
2013-01-02 19:00:00,128.0,155.68,144.5
2013-01-02 20:00:00,129.17,133.69,135.35
2013-01-02 21:00:00,120.0,122.85000000000001,125.13
2013-01-02 22:00:00,119.9,120.59,118.77
2013-01-02 23:00:00,116.07,114.65,87.82
2013-01-03 00:00:00,114.32,108.30000000000001,104.91
2013-01-03 01:00:00,115.0,101.16000000000001,92.88
2013-01-03 02:00:00,103.0,94.66000000000001,90.36
2013-01-03 03:00:00,98.0,91.99000000000001,89.14
2013-01-03 04:00:00,78.15,83.61,82.85
2013-01-03 05:00:00,71.0,102.59,85.22999999999999
2013-01-03 06:00:00,68.96,111.43,88.91
2013-01-03 07:00:00,86.0,115.81,83.78
2013-01-03 08:00:00,112.64,119.62,87.91999999999999
2013-01-03 09:00:00,134.51,150.13,86.11
2013-01-03 10:00:00,100.0,147.81,82.99
2013-01-03 11:00:00,86.6,104.06,75.83
2013-01-03 12:00:00,83.8,98.25,75.28999999999999
2013-01-03 13:00:00,97.2,100.34,83.14999999999999
2013-01-03 14:00:00,117.05,104.57000000000001,84.16
2013-01-03 15:00:00,149.99,122.58,90.64
2013-01-03 16:00:00,125.8,135.94,110.86
2013-01-03 17:00:00,149.93,160.9,122.00999999999999
2013-01-03 18:00:00,133.2,169.57,120.41
2013-01-03 19:00:00,124.3,164.56,120.25999999999999
2013-01-03 20:00:00,125.0,149.93,118.64999999999999
2013-01-03 21:00:00,155.2,127.53,113.14999999999999
2013-01-03 22:00:00,133.2,140.87,103.57
2013-01-03 23:00:00,192.7,139.37,93.91999999999999
2013-01-04 00:00:00,136.4,117.62,95.78
2013-01-04 01:00:00,130.39,107.73,95.64
2013-01-04 02:00:00,106.7,99.39,95.55
2013-01-04 03:00:00,99.0,97.32000000000001,96.86999999999999
2013-01-04 04:00:00,96.09,98.94,101.3
2013-01-04 05:00:00,102.22,105.02000000000001,107.46
2013-01-04 06:00:00,110.7,113.4,116.00999999999999
2013-01-04 07:00:00,120.02,122.72,125.30999999999999
2013-01-04 08:00:00,128.39,131.01,133.73999999999998
2013-01-04 09:00:00,130.75,133.37,136.1
2013-01-04 10:00:00,130.34,132.96,135.69
2013-01-04 11:00:00,128.29,130.91,133.64
2013-01-04 12:00:00,130.03,132.65,135.38
2013-01-04 13:00:00,129.85,132.47,135.2
2013-01-04 14:00:00,136.4,139.02,141.75
2013-01-04 15:00:00,138.76,141.43,144.07
2013-01-04 16:00:00,141.2,139.47,147.35
2013-01-04 17:00:00,149.83,145.15,156.59
2013-01-04 18:00:00,144.17,147.0,149.2
2013-01-04 19:00:00,138.38,141.46,143.31
2013-01-04 20:00:00,129.73,132.61,134.84
2013-01-04 21:00:00,123.07,125.95,128.18
2013-01-04 22:00:00,118.54,121.38000000000001,123.64
2013-01-04 23:00:00,109.61,112.32000000000001,114.83999999999999
2013-01-05 00:00:00,111.61,109.30000000000001,119.19
2013-01-05 01:00:00,94.76,84.5,105.67999999999999
2013-01-05 02:00:00,85.62,77.22,98.96
2013-01-05 03:00:00,82.94,66.21000000000001,99.22
2013-01-05 04:00:00,74.73,61.46,94.72999999999999
2013-01-05 05:00:00,67.0,53.8,88.89999999999999
2013-01-05 06:00:00,65.67,52.199999999999996,89.27
2013-01-05 07:00:00,64.22,56.91,87.88
2013-01-05 08:00:00,75.5,64.82000000000001,89.39999999999999
2013-01-05 09:00:00,75.7,65.22,94.5
2013-01-05 10:00:00,82.95,66.79,88.3
2013-01-05 11:00:00,80.02,62.8,94.16999999999999
2013-01-05 12:00:00,81.66,70.82000000000001,87.00999999999999
2013-01-05 13:00:00,65.32,61.849999999999994,83.74
2013-01-05 14:00:00,59.67,55.33,73.35
2013-01-05 15:00:00,49.98,39.87,55.99
2013-01-05 16:00:00,49.91,42.0,55.26
2013-01-05 17:00:00,63.23,62.22,71.64999999999999
2013-01-05 18:00:00,61.13,64.87,70.39999999999999
2013-01-05 19:00:00,52.08,56.8,56.63
2013-01-05 20:00:00,40.88,47.12,42.2
2013-01-05 21:00:00,39.0,45.589999999999996,42.15
2013-01-05 22:00:00,32.48,37.5,40.03
2013-01-05 23:00:00,20.36,22.98,33.49
2013-01-06 00:00:00,25.99,19.28,32.87
2013-01-06 01:00:00,9.65,10.969999999999999,24.61
2013-01-06 02:00:00,6.2,7.5200000000000005,16.7
2013-01-06 03:00:00,2.77,5.390000000000001,14.549999999999999
2013-01-06 04:00:00,1.97,5.13,15.35
2013-01-06 05:00:00,3.69,7.01,20.16
2013-01-06 06:00:00,10.0,13.149999999999999,29.17
2013-01-06 07:00:00,45.54,39.32,37.07
2013-01-06 08:00:00,72.0,60.769999999999996,46.72
2013-01-06 09:00:00,77.03,56.33,41.71
2013-01-06 10:00:00,60.0,46.43,40.04
2013-01-06 11:00:00,40.28,37.72,38.18
2013-01-06 12:00:00,42.06,35.739999999999995,36.63
2013-01-06 13:00:00,45.06,33.94,33.95
2013-01-06 14:00:00,64.57,37.919999999999995,30.96
2013-01-06 15:00:00,77.94,39.849999999999994,31.67
2013-01-06 16:00:00,77.92,46.669999999999995,32.22
2013-01-06 17:00:00,102.91,74.51,37.01
2013-01-06 18:00:00,126.66,110.82000000000001,36.93
2013-01-06 19:00:00,119.95,97.45,34.089999999999996
2013-01-06 20:00:00,99.9,76.94,31.939999999999998
2013-01-06 21:00:00,79.94,56.3,19.17
2013-01-06 22:00:00,73.43,55.9,32.29
2013-01-06 23:00:00,50.96,39.62,18.34
2013-01-07 00:00:00,19.51,22.68,24.42
2013-01-07 01:00:00,8.71,8.870000000000001,14.06
2013-01-07 02:00:00,8.9,13.02,14.25
2013-01-07 03:00:00,5.01,7.83,10.36
2013-01-07 04:00:00,5.13,3.18,10.48
2013-01-07 05:00:00,5.8,10.899999999999999,11.149999999999999
2013-01-07 06:00:00,60.0,59.48,54.21
2013-01-07 07:00:00,116.56,102.17,82.17999999999999
2013-01-07 08:00:00,165.98,128.53,90.42999999999999
2013-01-07 09:00:00,138.5,114.54,89.58999999999999
2013-01-07 10:00:00,110.74,100.83,80.6
2013-01-07 11:00:00,79.95,77.53,68.14999999999999
2013-01-07 12:00:00,70.1,71.58,67.78999999999999
2013-01-07 13:00:00,67.33,71.72,69.25
2013-01-07 14:00:00,75.0,79.04,77.91
2013-01-07 15:00:00,84.9,85.78,83.46
2013-01-07 16:00:00,125.58,106.96000000000001,85.33
2013-01-07 17:00:00,160.7,127.45,101.38
2013-01-07 18:00:00,173.86,142.62,106.46
2013-01-07 19:00:00,127.5,146.74,91.55999999999999
2013-01-07 20:00:00,102.9,122.68,83.36
2013-01-07 21:00:00,97.6,108.32000000000001,77.8
2013-01-07 22:00:00,82.2,113.66000000000001,77.8
2013-01-07 23:00:00,80.01,109.71000000000001,55.39
2013-01-08 00:00:00,66.19,78.27000000000001,76.39999999999999
2013-01-08 01:00:00,52.96,77.69,73.36
2013-01-08 02:00:00,50.17,66.74000000000001,68.69
2013-01-08 03:00:00,49.9,57.169999999999995,62.36
2013-01-08 04:00:00,52.8,65.55,71.64
2013-01-08 05:00:00,68.93,72.03,77.41999999999999
2013-01-08 06:00:00,75.1,102.62,88.05
2013-01-08 07:00:00,120.46,134.97,106.08
2013-01-08 08:00:00,141.04,139.09,133.57
2013-01-08 09:00:00,146.77,146.42000000000002,113.53
2013-01-08 10:00:00,125.6,145.5,100.0
2013-01-08 11:00:00,108.63,109.51,105.36
2013-01-08 12:00:00,105.87,103.06,95.33999999999999
2013-01-08 13:00:00,102.37,103.21000000000001,102.55
2013-01-08 14:00:00,110.28,112.9,115.53999999999999
2013-01-08 15:00:00,127.97,130.42,133.15
2013-01-08 16:00:00,137.31,138.03,141.17
2013-01-08 17:00:00,157.35,156.29,160.81
2013-01-08 18:00:00,162.0,154.48000000000002,154.57999999999998
2013-01-08 19:00:00,146.66,140.22,151.82999999999998
2013-01-08 20:00:00,134.87,132.20000000000002,142.21
2013-01-08 21:00:00,125.11,121.32000000000001,133.21
2013-01-08 22:00:00,114.4,115.81,121.27
2013-01-08 23:00:00,100.5,102.75,108.94
2013-01-09 00:00:00,99.98,96.18,106.78999999999999
2013-01-09 01:00:00,100.0,93.85000000000001,105.35
2013-01-09 02:00:00,92.46,90.16000000000001,104.11999999999999
2013-01-09 03:00:00,85.1,80.83,100.57
2013-01-09 04:00:00,84.64,79.31,103.63
2013-01-09 05:00:00,90.77,87.07000000000001,108.0
2013-01-09 06:00:00,121.04,91.99000000000001,138.89
2013-01-09 07:00:00,141.9,116.33,154.15
2013-01-09 08:00:00,152.28,128.91,170.23
2013-01-09 09:00:00,145.41,126.33,161.5
2013-01-09 10:00:00,138.91,120.02000000000001,152.98999999999998
2013-01-09 11:00:00,131.91,112.92,145.56
2013-01-09 12:00:00,122.39,110.73,133.53
2013-01-09 13:00:00,114.85,101.59,126.5
2013-01-09 14:00:00,116.27,100.75,129.3
2013-01-09 15:00:00,121.29,106.30000000000001,132.88
2013-01-09 16:00:00,122.0,117.63000000000001,129.1
2013-01-09 17:00:00,131.07,133.87,136.26
2013-01-09 18:00:00,134.52,138.26,140.1
2013-01-09 19:00:00,112.95,145.8,130.79
2013-01-09 20:00:00,119.23,122.60000000000001,124.58
2013-01-09 21:00:00,105.17,108.01,110.33999999999999
2013-01-09 22:00:00,100.92,104.12,106.44999999999999
2013-01-09 23:00:00,80.01,102.62,93.53999999999999
2013-01-10 00:00:00,90.97,90.30000000000001,90.14
2013-01-10 01:00:00,80.23,82.86,85.58
2013-01-10 02:00:00,71.4,74.32000000000001,76.64
2013-01-10 03:00:00,69.2,72.13000000000001,74.39999999999999
2013-01-10 04:00:00,69.92,72.60000000000001,75.24
2013-01-10 05:00:00,84.17,87.10000000000001,89.25
2013-01-10 06:00:00,99.09,103.55000000000001,104.44
2013-01-10 07:00:00,123.92,127.95,129.27
2013-01-10 08:00:00,139.69,142.54,144.82
2013-01-10 09:00:00,136.98,139.69,142.26999999999998
2013-01-10 10:00:00,123.57,126.19,128.92
2013-01-10 11:00:00,113.59,116.21000000000001,118.94
2013-01-10 12:00:00,107.43,110.05000000000001,112.78
2013-01-10 13:00:00,105.01,107.63000000000001,110.36
2013-01-10 14:00:00,110.01,112.63000000000001,115.36
2013-01-10 15:00:00,128.69,131.31,134.04
2013-01-10 16:00:00,135.01,137.83,140.22
2013-01-10 17:00:00,142.6,145.25,147.91
2013-01-10 18:00:00,144.15,146.82,149.47
2013-01-10 19:00:00,141.1,143.78,146.4
2013-01-10 20:00:00,134.82,137.44,140.17
2013-01-10 21:00:00,122.51,125.13000000000001,127.86
2013-01-10 22:00:00,119.77,122.4,125.11999999999999
2013-01-10 23:00:00,111.74,114.48,117.05999999999999
2013-01-11 00:00:00,118.88,117.19,111.99
2013-01-11 01:00:00,104.09,103.98,104.33999999999999
2013-01-11 02:00:00,97.4,99.03,101.05999999999999
2013-01-11 03:00:00,95.8,95.13000000000001,94.8
2013-01-11 04:00:00,95.0,94.13000000000001,93.69999999999999
2013-01-11 05:00:00,98.61,95.97,93.75
2013-01-11 06:00:00,105.1,100.99000000000001,93.47999999999999
2013-01-11 07:00:00,119.9,110.42,100.03
2013-01-11 08:00:00,128.34,122.62,113.0
2013-01-11 09:00:00,141.93,128.9,108.49
2013-01-11 10:00:00,127.81,125.56,106.47999999999999
2013-01-11 11:00:00,101.61,103.87,104.91
2013-01-11 12:00:00,97.57,100.02000000000001,102.08999999999999
2013-01-11 13:00:00,93.15,95.77000000000001,98.5
2013-01-11 14:00:00,95.74,98.23,100.25
2013-01-11 15:00:00,105.23,107.72,110.24
2013-01-11 16:00:00,112.46,115.33,117.47
2013-01-11 17:00:00,120.12,123.01,125.14999999999999
2013-01-11 18:00:00,124.1,126.33,127.69
2013-01-11 19:00:00,135.0,129.82,120.19999999999999
2013-01-11 20:00:00,131.4,126.52000000000001,116.53999999999999
2013-01-11 21:00:00,124.2,125.46000000000001,110.14999999999999
2013-01-11 22:00:00,124.19,121.62,108.41999999999999
2013-01-11 23:00:00,105.94,108.61,111.03999999999999
2013-01-12 00:00:00,140.6,128.15,88.92999999999999
2013-01-12 01:00:00,115.0,109.2,89.14
2013-01-12 02:00:00,100.0,94.24000000000001,92.1
2013-01-12 03:00:00,90.0,89.37,89.55
2013-01-12 04:00:00,85.0,87.62,90.35
2013-01-12 05:00:00,89.9,89.26,89.1
2013-01-12 06:00:00,97.0,95.01,91.25
2013-01-12 07:00:00,101.75,104.37,107.1
2013-01-12 08:00:00,114.76,117.45,120.02
2013-01-12 09:00:00,120.07,122.69,125.41999999999999
2013-01-12 10:00:00,117.77,120.39,123.11999999999999
2013-01-12 11:00:00,105.61,108.23,110.96
2013-01-12 12:00:00,102.99,105.61,108.33999999999999
2013-01-12 13:00:00,99.61,102.23,104.96
2013-01-12 14:00:00,103.23,105.03,110.08999999999999
2013-01-12 15:00:00,116.32,117.16000000000001,124.05
2013-01-12 16:00:00,129.52,129.69,138.26999999999998
2013-01-12 17:00:00,138.12,138.71,146.35
2013-01-12 18:00:00,146.66,149.28,152.01
2013-01-12 19:00:00,142.79,144.84,149.01
2013-01-12 20:00:00,133.11,134.70000000000002,140.21
2013-01-12 21:00:00,126.85,129.13,132.84
2013-01-12 22:00:00,120.45,122.67,126.55
2013-01-12 23:00:00,114.9,117.52000000000001,120.25
2013-01-13 00:00:00,112.39,115.01,117.74
2013-01-13 01:00:00,105.07,107.69,110.41999999999999
2013-01-13 02:00:00,104.46,107.08,109.80999999999999
2013-01-13 03:00:00,100.37,102.99000000000001,105.72
2013-01-13 04:00:00,100.0,102.62,105.35
2013-01-13 05:00:00,109.97,112.48,115.46
2013-01-13 06:00:00,138.67,137.37,145.63
2013-01-13 07:00:00,177.83,164.66,187.26999999999998
2013-01-13 08:00:00,218.8,202.39000000000001,228.44
2013-01-13 09:00:00,171.0,159.34,179.44
2013-01-13 10:00:00,139.97,135.96,147.04
2013-01-13 11:00:00,115.58,118.43,121.08
2013-01-13 12:00:00,104.83,107.78,109.44999999999999
2013-01-13 13:00:00,103.11,106.26,108.39
2013-01-13 14:00:00,105.55,108.42,110.02
2013-01-13 15:00:00,135.34,124.82000000000001,143.54999999999998
2013-01-13 16:00:00,140.82,135.08,147.97
2013-01-13 17:00:00,149.0,151.37,154.35
2013-01-13 18:00:00,140.41,160.27,154.35
2013-01-13 19:00:00,119.6,162.5,145.07999999999998
2013-01-13 20:00:00,105.0,145.08,128.53
2013-01-13 21:00:00,118.27,125.12,125.57
2013-01-13 22:00:00,109.0,124.43,120.91999999999999
2013-01-13 23:00:00,95.8,124.32000000000001,107.66
2013-01-14 00:00:00,89.37,124.65,111.72999999999999
2013-01-14 01:00:00,88.75,120.33,109.05
2013-01-14 02:00:00,82.61,116.96000000000001,104.42999999999999
2013-01-14 03:00:00,82.06,114.65,103.33999999999999
2013-01-14 04:00:00,91.09,114.83,107.22999999999999
2013-01-14 05:00:00,100.55,116.96000000000001,112.99
2013-01-14 06:00:00,109.9,140.38,128.75
2013-01-14 07:00:00,152.42,163.46,161.97
2013-01-14 08:00:00,181.31,189.16,189.38
2013-01-14 09:00:00,151.12,155.08,157.21
2013-01-14 10:00:00,100.4,136.21,122.97
2013-01-14 11:00:00,104.45,116.77000000000001,114.66
2013-01-14 12:00:00,93.72,114.49000000000001,108.46
2013-01-14 13:00:00,105.0,113.93,113.46
2013-01-14 14:00:00,115.56,118.47,120.69999999999999
2013-01-14 15:00:00,126.14,129.98,130.7
2013-01-14 16:00:00,142.58,146.20000000000002,147.32
2013-01-14 17:00:00,166.54,170.35,171.21
2013-01-14 18:00:00,154.14,189.44,175.42
2013-01-14 19:00:00,127.5,191.44,163.73
2013-01-14 20:00:00,117.0,155.02,140.81
2013-01-14 21:00:00,111.0,128.75,123.03999999999999
2013-01-14 22:00:00,108.43,137.05,126.35
2013-01-14 23:00:00,121.87,124.65,127.11
2013-01-15 00:00:00,97.17,122.56,113.63
2013-01-15 01:00:00,99.93,127.10000000000001,113.07
2013-01-15 02:00:00,100.0,122.30000000000001,113.75999999999999
2013-01-15 03:00:00,106.0,112.48,113.39
2013-01-15 04:00:00,105.35,114.31,114.1
2013-01-15 05:00:00,112.07,120.39,120.27
2013-01-15 06:00:00,134.68,137.64000000000001,139.84
2013-01-15 07:00:00,191.86,194.52,197.14
2013-01-15 08:00:00,300.71,289.72,312.59000000000003
2013-01-15 09:00:00,306.66,287.73,320.37
2013-01-15 10:00:00,300.0,264.56,316.38
2013-01-15 11:00:00,282.6,224.17000000000002,310.15000000000003
2013-01-15 12:00:00,244.27,204.06,316.37
2013-01-15 13:00:00,230.34,195.43,314.69
2013-01-15 14:00:00,264.58,214.73000000000002,291.18
2013-01-15 15:00:00,272.73,204.86,307.09000000000003
2013-01-15 16:00:00,298.92,213.1,338.87
2013-01-15 17:00:00,350.48,264.46,383.34000000000003
2013-01-15 18:00:00,309.56,263.35,330.09000000000003
2013-01-15 19:00:00,262.42,238.51,275.44
2013-01-15 20:00:00,179.45,176.27,187.01
2013-01-15 21:00:00,150.94,153.56,156.22
2013-01-15 22:00:00,140.85,142.29,146.51
2013-01-15 23:00:00,123.9,126.52000000000001,129.25
2013-01-16 00:00:00,126.06,127.72,131.68
2013-01-16 01:00:00,118.87,121.48,124.47
2013-01-16 02:00:00,111.3,113.82000000000001,122.97
2013-01-16 03:00:00,104.4,106.84,120.38
2013-01-16 04:00:00,103.12,105.62,121.1
2013-01-16 05:00:00,114.9,117.16000000000001,128.62
2013-01-16 06:00:00,129.9,133.03,144.04999999999998
2013-01-16 07:00:00,169.61,160.16,178.39
2013-01-16 08:00:00,199.73,202.41,205.0
2013-01-16 09:00:00,175.0,177.62,180.35
2013-01-16 10:00:00,151.9,154.52,157.25
2013-01-16 11:00:00,140.64,143.26,145.98999999999998
2013-01-16 12:00:00,130.56,133.54,136.48
2013-01-16 13:00:00,128.71,128.77,135.93
2013-01-16 14:00:00,135.05,126.87,143.76999999999998
2013-01-16 15:00:00,156.74,139.29,168.39
2013-01-16 16:00:00,173.17,156.5,184.54999999999998
2013-01-16 17:00:00,187.35,177.22,196.91
2013-01-16 18:00:00,184.32,186.94,189.67
2013-01-16 19:00:00,179.97,182.59,185.32
2013-01-16 20:00:00,159.6,162.22,164.95
2013-01-16 21:00:00,141.76,144.58,146.95
2013-01-16 22:00:00,135.45,138.3,140.64
2013-01-16 23:00:00,123.9,126.74000000000001,129.1
2013-01-17 00:00:00,100.0,109.73,124.22
2013-01-17 01:00:00,110.0,115.88000000000001,123.74
2013-01-17 02:00:00,106.35,112.23,121.05999999999999
2013-01-17 03:00:00,105.9,111.84,120.07
2013-01-17 04:00:00,106.06,111.49000000000001,120.83
2013-01-17 05:00:00,112.0,115.75,127.50999999999999
2013-01-17 06:00:00,140.8,143.42000000000002,146.15
2013-01-17 07:00:00,175.01,177.63,180.35999999999999
2013-01-17 08:00:00,208.13,210.75,213.48
2013-01-17 09:00:00,175.34,177.96,180.69
2013-01-17 10:00:00,156.83,155.66,163.35
2013-01-17 11:00:00,140.1,141.29,146.07999999999998
2013-01-17 12:00:00,126.44,129.06,131.79
2013-01-17 13:00:00,124.03,126.65,129.38
2013-01-17 14:00:00,131.2,131.43,138.34
2013-01-17 15:00:00,147.69,140.37,157.32999999999998
2013-01-17 16:00:00,165.02,152.62,175.56
2013-01-17 17:00:00,177.75,177.32,184.14
2013-01-17 18:00:00,179.92,182.54,185.26999999999998
2013-01-17 19:00:00,174.22,176.84,179.57
2013-01-17 20:00:00,157.91,160.53,163.26
2013-01-17 21:00:00,145.0,147.62,150.35
2013-01-17 22:00:00,139.97,142.59,145.32
2013-01-17 23:00:00,126.89,129.57999999999998,132.19
2013-01-18 00:00:00,125.34,128.0,130.64000000000001
2013-01-18 01:00:00,121.06,123.68,126.39999999999999
2013-01-18 02:00:00,121.0,123.64,126.33
2013-01-18 03:00:00,118.85,121.47,124.19999999999999
2013-01-18 04:00:00,116.49,119.14,121.80999999999999
2013-01-18 05:00:00,119.78,122.4,125.11999999999999
2013-01-18 06:00:00,119.81,122.49000000000001,125.1
2013-01-18 07:00:00,133.49,136.23000000000002,138.73999999999998
2013-01-18 08:00:00,145.65,148.29,150.98
2013-01-18 09:00:00,144.1,146.72,149.45
2013-01-18 10:00:00,131.37,134.12,136.56
2013-01-18 11:00:00,121.57,124.2,126.91
2013-01-18 12:00:00,118.87,121.49000000000001,124.22
2013-01-18 13:00:00,115.01,117.63000000000001,120.36
2013-01-18 14:00:00,119.03,121.4,124.66999999999999
2013-01-18 15:00:00,130.56,130.91,138.67
2013-01-18 16:00:00,145.5,133.91,155.06
2013-01-18 17:00:00,161.91,155.16,169.94
2013-01-18 18:00:00,167.57,170.19,172.92
2013-01-18 19:00:00,167.85,170.47,173.2
2013-01-18 20:00:00,156.12,158.74,161.47
2013-01-18 21:00:00,143.42,146.04,148.76999999999998
2013-01-18 22:00:00,136.4,139.02,141.75
2013-01-18 23:00:00,129.36,131.98000000000002,134.71
2013-01-19 00:00:00,129.75,132.37,135.07999999999998
2013-01-19 01:00:00,124.26,126.91000000000001,129.55
2013-01-19 02:00:00,123.1,125.74000000000001,128.4
2013-01-19 03:00:00,121.24,123.86,126.58999999999999
2013-01-19 04:00:00,120.18,122.80000000000001,125.53
2013-01-19 05:00:00,120.0,122.62,125.35
2013-01-19 06:00:00,121.58,124.21000000000001,126.91999999999999
2013-01-19 07:00:00,123.37,126.03,128.68
2013-01-19 08:00:00,123.6,126.22,128.95
2013-01-19 09:00:00,125.21,127.88000000000001,130.51
2013-01-19 10:00:00,125.27,127.95,130.54
2013-01-19 11:00:00,121.56,124.7,126.91
2013-01-19 12:00:00,112.25,114.87,117.6
2013-01-19 13:00:00,107.51,110.13000000000001,112.86
2013-01-19 14:00:00,116.81,119.43,122.16
2013-01-19 15:00:00,124.36,125.55000000000001,131.64000000000001
2013-01-19 16:00:00,137.57,137.82,145.5
2013-01-19 17:00:00,148.81,150.76,155.01999999999998
2013-01-19 18:00:00,159.19,161.99,164.39
2013-01-19 19:00:00,156.79,159.6,161.95
2013-01-19 20:00:00,149.31,152.19,154.41
2013-01-19 21:00:00,139.52,142.47,144.60999999999999
2013-01-19 22:00:00,131.14,133.93,136.34
2013-01-19 23:00:00,122.99,125.66000000000001,128.29
2013-01-20 00:00:00,122.27,124.9,127.61999999999999
2013-01-20 01:00:00,119.45,122.09,124.78999999999999
2013-01-20 02:00:00,116.56,119.19,121.91
2013-01-20 03:00:00,114.41,117.03,119.75999999999999
2013-01-20 04:00:00,115.45,118.07000000000001,120.8
2013-01-20 05:00:00,125.82,127.16000000000001,132.89000000000001
2013-01-20 06:00:00,157.7,148.92000000000002,167.06
2013-01-20 07:00:00,260.24,222.69,281.83000000000004
2013-01-20 08:00:00,404.11,341.1,437.34000000000003
2013-01-20 09:00:00,291.18,292.56,297.05
2013-01-20 10:00:00,236.29,238.91,241.64
2013-01-20 11:00:00,187.69,190.55,192.82999999999998
2013-01-20 12:00:00,176.13,178.9,181.35
2013-01-20 13:00:00,171.39,174.01,176.73999999999998
2013-01-20 14:00:00,190.3,190.52,197.2
2013-01-20 15:00:00,262.81,241.96,282.52000000000004
2013-01-20 16:00:00,370.28,296.7,407.47
2013-01-20 17:00:00,523.47,382.61,588.75
2013-01-20 18:00:00,473.28,475.9,478.63
2013-01-20 19:00:00,295.57,298.19,300.92
2013-01-20 20:00:00,220.0,222.62,225.35
2013-01-20 21:00:00,170.0,172.62,175.35
2013-01-20 22:00:00,152.74,155.71,157.85999999999999
2013-01-20 23:00:00,137.74,141.49,143.32999999999998
2013-01-21 00:00:00,113.0,143.98000000000002,132.87
2013-01-21 01:00:00,106.76,138.9,127.0
2013-01-21 02:00:00,103.8,131.91,122.02
2013-01-21 03:00:00,109.68,121.0,119.21
2013-01-21 04:00:00,113.0,117.31,118.89
2013-01-21 05:00:00,120.73,125.05000000000001,127.69
2013-01-21 06:00:00,141.78,142.02,147.54999999999998
2013-01-21 07:00:00,166.9,183.02,195.41
2013-01-21 08:00:00,248.32,247.02,253.67
2013-01-21 09:00:00,212.0,213.96,217.03
2013-01-21 10:00:00,198.05,201.77,203.4
2013-01-21 11:00:00,162.0,166.01,166.85
2013-01-21 12:00:00,148.37,152.03,152.79
2013-01-21 13:00:00,143.54,146.95000000000002,148.18
2013-01-21 14:00:00,150.48,152.67000000000002,155.4
2013-01-21 15:00:00,171.01,168.61,178.78
2013-01-21 16:00:00,202.77,179.96,217.48
2013-01-21 17:00:00,282.52,235.37,306.5
2013-01-21 18:00:00,243.96,225.3,257.28000000000003
2013-01-21 19:00:00,199.94,195.24,208.03
2013-01-21 20:00:00,172.16,167.63,180.19
2013-01-21 21:00:00,153.72,152.39000000000001,160.54
2013-01-21 22:00:00,138.31,140.11,143.95
2013-01-21 23:00:00,125.4,128.12,130.64000000000001
2013-01-22 00:00:00,127.3,129.4,133.35
2013-01-22 01:00:00,123.69,125.27000000000001,130.41
2013-01-22 02:00:00,117.43,118.91000000000001,127.57
2013-01-22 03:00:00,114.12,116.10000000000001,127.00999999999999
2013-01-22 04:00:00,114.62,116.49000000000001,128.51
2013-01-22 05:00:00,125.03,125.22,133.67
2013-01-22 06:00:00,145.0,132.85,162.26999999999998
2013-01-22 07:00:00,195.47,164.23000000000002,213.6
2013-01-22 08:00:00,231.36,215.49,243.95
2013-01-22 09:00:00,199.41,202.03,204.76
2013-01-22 10:00:00,179.06,181.68,184.41
2013-01-22 11:00:00,172.94,175.56,178.29
2013-01-22 12:00:00,165.0,167.62,170.35
2013-01-22 13:00:00,170.0,172.62,175.35
